departure_date_time,arrival_date_time,is_self_transfer,flight_id,itinerary_id,origin_airport_id,destination_airport_id
2025-08-13 12:45:00,2025-08-13 15:22:00,True,42,it672,ap6,ap7
2025-08-13 06:00:00,2025-08-13 08:20:00,True,4,it664,ap5,ap9
2025-08-13 09:00:00,2025-08-13 10:15:00,True,80,it664,ap9,ap7
2025-08-13 11:30:00,2025-08-13 12:25:00,True,61,it673,ap5,ap6
2025-08-13 13:20:00,2025-08-13 15:49:00,True,90,it673,ap6,ap7
2025-08-13 13:20:00,2025-08-13 15:37:00,True,60,it665,ap5,ap9
2025-08-13 07:45:00,2025-08-13 10:00:00,True,5,it674,ap5,ap9
2025-08-13 11:00:00,2025-08-13 12:15:00,True,6,it674,ap9,ap7
2025-08-14 08:39:00,2025-08-14 10:54:00,True,10,it675,ap5,ap7
2025-08-14 14:45:00,2025-08-14 17:05:00,True,81,it676,ap5,ap7
2025-08-14 18:45:00,2025-08-14 21:05:00,True,9,it677,ap5,ap7
2025-08-14 07:45:00,2025-08-14 10:00:00,True,5,it678,ap5,ap9
2025-08-14 11:00:00,2025-08-14 12:15:00,True,6,it678,ap9,ap7
2025-08-14 06:00:00,2025-08-14 08:20:00,True,4,it679,ap5,ap9
2025-08-14 09:00:00,2025-08-14 10:15:00,True,80,it679,ap9,ap7
2025-08-14 13:20:00,2025-08-14 15:37:00,True,60,it680,ap5,ap9
2025-08-14 07:45:00,2025-08-14 10:00:00,True,5,it678,ap5,ap9
2025-08-14 11:00:00,2025-08-14 12:15:00,True,6,it678,ap9,ap7
2025-08-14 18:55:00,2025-08-14 21:16:00,True,24,it681,ap5,ap9
2025-08-14 08:39:00,2025-08-14 10:54:00,True,10,it675,ap5,ap7
2025-08-14 14:45:00,2025-08-14 17:05:00,True,81,it676,ap5,ap7
2025-08-14 18:45:00,2025-08-14 21:05:00,True,9,it677,ap5,ap7
2025-08-14 16:40:00,2025-08-14 19:02:00,True,93,it682,ap5,ap7
2025-08-14 20:00:00,2025-08-14 22:22:00,True,39,it683,ap5,ap7
2025-08-14 08:20:00,2025-08-14 10:42:00,True,38,it684,ap5,ap7
2025-08-14 08:15:00,2025-08-14 09:09:00,True,95,it685,ap5,ap6
2025-08-14 10:41:00,2025-08-14 13:20:00,True,96,it685,ap6,ap7
2025-08-14 10:00:00,2025-08-14 10:53:00,True,97,it686,ap5,ap6
2025-08-14 12:45:00,2025-08-14 15:22:00,True,42,it686,ap6,ap7
2025-08-14 15:25:00,2025-08-14 16:43:00,True,74,it687,ap1,ap3
2025-08-14 18:25:00,2025-08-14 21:30:00,True,98,it687,ap3,ap7
2025-08-14 07:00:00,2025-08-14 07:59:00,True,54,it688,ap5,ap6
2025-08-14 10:41:00,2025-08-14 13:20:00,True,96,it688,ap6,ap7
2025-08-14 16:40:00,2025-08-14 19:02:00,True,82,it689,ap5,ap7
2025-08-14 08:20:00,2025-08-14 10:42:00,True,83,it690,ap5,ap7
2025-08-14 20:00:00,2025-08-14 22:22:00,True,12,it691,ap5,ap7
2025-08-15 08:39:00,2025-08-15 10:54:00,True,10,it692,ap5,ap7
2025-08-15 14:45:00,2025-08-15 17:05:00,True,81,it693,ap5,ap7
2025-08-15 18:45:00,2025-08-15 21:05:00,True,9,it694,ap5,ap7
2025-08-15 18:31:00,2025-08-15 19:25:00,True,106,it695,ap5,ap6
2025-08-15 20:40:00,2025-08-15 23:19:00,True,51,it695,ap6,ap7
2025-08-15 13:20:00,2025-08-15 14:14:00,True,103,it696,ap5,ap6
2025-08-15 16:33:00,2025-08-15 19:00:00,True,104,it696,ap6,ap7
2025-08-15 06:00:00,2025-08-15 08:20:00,True,4,it697,ap5,ap9
2025-08-15 09:00:00,2025-08-15 10:15:00,True,80,it697,ap9,ap7
2025-08-15 13:20:00,2025-08-15 15:37:00,True,60,it698,ap5,ap9
2025-08-15 07:45:00,2025-08-15 10:00:00,True,5,it699,ap5,ap9
2025-08-15 11:00:00,2025-08-15 12:15:00,True,6,it699,ap9,ap7
2025-08-15 18:55:00,2025-08-15 21:16:00,True,24,it700,ap5,ap9
2025-08-15 08:39:00,2025-08-15 10:54:00,True,10,it692,ap5,ap7
2025-08-15 14:45:00,2025-08-15 17:05:00,True,81,it693,ap5,ap7
2025-08-15 18:45:00,2025-08-15 21:05:00,True,9,it694,ap5,ap7
2025-08-15 08:20:00,2025-08-15 10:42:00,True,38,it701,ap5,ap7
2025-08-15 16:40:00,2025-08-15 19:02:00,True,93,it702,ap5,ap7
2025-08-15 20:00:00,2025-08-15 22:22:00,True,39,it703,ap5,ap7
2025-08-15 08:15:00,2025-08-15 09:09:00,True,95,it704,ap5,ap6
2025-08-15 10:41:00,2025-08-15 13:20:00,True,96,it704,ap6,ap7
2025-08-15 17:15:00,2025-08-15 18:15:00,True,43,it705,ap5,ap6
2025-08-15 19:50:00,2025-08-15 22:29:00,True,44,it705,ap6,ap7
2025-08-15 10:00:00,2025-08-15 10:53:00,True,97,it706,ap5,ap6
2025-08-15 12:45:00,2025-08-15 15:22:00,True,42,it706,ap6,ap7
2025-08-15 16:30:00,2025-08-15 17:27:00,True,102,it707,ap5,ap6
2025-08-15 19:50:00,2025-08-15 22:29:00,True,44,it707,ap6,ap7
2025-08-15 06:00:00,2025-08-15 08:20:00,True,4,it697,ap5,ap9
2025-08-15 09:00:00,2025-08-15 10:15:00,True,80,it697,ap9,ap7
2025-08-15 11:30:00,2025-08-15 12:25:00,True,61,it708,ap5,ap6
2025-08-15 13:20:00,2025-08-15 15:49:00,True,90,it708,ap6,ap7
2025-08-15 13:20:00,2025-08-15 15:37:00,True,60,it698,ap5,ap9
2025-08-15 07:45:00,2025-08-15 10:00:00,True,5,it699,ap5,ap9
2025-08-15 11:00:00,2025-08-15 12:15:00,True,6,it699,ap9,ap7
2025-08-16 08:39:00,2025-08-16 10:54:00,True,10,it709,ap5,ap7
2025-08-16 14:45:00,2025-08-16 17:05:00,True,81,it710,ap5,ap7
2025-08-16 18:45:00,2025-08-16 21:05:00,True,9,it711,ap5,ap7
2025-08-16 13:20:00,2025-08-16 14:14:00,True,103,it712,ap5,ap6
2025-08-16 16:33:00,2025-08-16 19:00:00,True,104,it712,ap6,ap7
2025-08-16 06:00:00,2025-08-16 08:20:00,True,4,it713,ap5,ap9
2025-08-16 09:00:00,2025-08-16 10:15:00,True,80,it713,ap9,ap7
2025-08-16 13:20:00,2025-08-16 15:37:00,True,60,it714,ap5,ap9
2025-08-16 18:55:00,2025-08-16 21:16:00,True,24,it715,ap5,ap9
2025-08-16 17:10:00,2025-08-16 19:27:00,True,99,it716,ap5,ap9
2025-08-16 20:55:00,2025-08-16 22:11:00,True,105,it716,ap9,ap7
2025-08-16 18:55:00,2025-08-16 21:16:00,True,24,it717,ap5,ap9
2025-08-16 22:45:00,2025-08-17 00:01:00,True,25,it717,ap9,ap7
2025-08-16 11:30:00,2025-08-16 13:44:00,True,7,it718,ap5,ap9
2025-08-16 15:30:00,2025-08-16 16:47:00,True,33,it718,ap9,ap7
2025-08-16 08:39:00,2025-08-16 10:54:00,True,10,it709,ap5,ap7
2025-08-16 14:45:00,2025-08-16 17:05:00,True,81,it710,ap5,ap7
2025-08-16 18:45:00,2025-08-16 21:05:00,True,9,it711,ap5,ap7
2025-08-16 08:20:00,2025-08-16 10:42:00,True,38,it719,ap5,ap7
2025-08-16 20:00:00,2025-08-16 22:22:00,True,39,it720,ap5,ap7
2025-08-16 16:40:00,2025-08-16 19:02:00,True,93,it721,ap5,ap7
2025-08-16 08:15:00,2025-08-16 09:09:00,True,95,it722,ap5,ap6
2025-08-16 10:41:00,2025-08-16 13:20:00,True,96,it722,ap6,ap7
2025-08-16 17:15:00,2025-08-16 18:15:00,True,43,it723,ap5,ap6
2025-08-16 19:50:00,2025-08-16 22:29:00,True,44,it723,ap6,ap7
2025-08-16 07:00:00,2025-08-16 07:59:00,True,54,it724,ap5,ap6
2025-08-16 10:41:00,2025-08-16 13:20:00,True,96,it724,ap6,ap7
2025-08-16 09:00:00,2025-08-16 09:59:00,True,47,it725,ap5,ap6
2025-08-16 12:45:00,2025-08-16 15:22:00,True,42,it725,ap6,ap7
2025-08-16 08:20:00,2025-08-16 10:42:00,True,83,it726,ap5,ap7
2025-08-16 20:00:00,2025-08-16 22:22:00,True,12,it727,ap5,ap7
2025-08-16 16:40:00,2025-08-16 19:02:00,True,82,it728,ap5,ap7
2025-08-16 15:00:00,2025-08-16 15:55:00,True,17,it729,ap5,ap6
2025-08-16 16:33:00,2025-08-16 19:00:00,True,104,it729,ap6,ap7
2025-08-16 06:30:00,2025-08-16 07:25:00,True,15,it730,ap5,ap6
2025-08-16 08:49:00,2025-08-16 11:22:00,True,91,it730,ap6,ap7
2025-08-16 11:30:00,2025-08-16 12:25:00,True,61,it731,ap5,ap6
2025-08-16 14:46:00,2025-08-16 17:11:00,True,14,it731,ap6,ap7
2025-08-17 08:39:00,2025-08-17 10:54:00,True,10,it732,ap5,ap7
2025-08-17 14:45:00,2025-08-17 17:05:00,True,81,it733,ap5,ap7
2025-08-17 18:45:00,2025-08-17 21:05:00,True,9,it734,ap5,ap7
2025-08-17 06:00:00,2025-08-17 08:20:00,True,26,it735,ap5,ap9
2025-08-17 06:00:00,2025-08-17 08:20:00,True,4,it736,ap5,ap9
2025-08-17 09:00:00,2025-08-17 10:15:00,True,80,it736,ap9,ap7
2025-08-17 13:20:00,2025-08-17 15:37:00,True,60,it737,ap5,ap9
2025-08-17 07:45:00,2025-08-17 10:00:00,True,5,it738,ap5,ap9
2025-08-17 11:00:00,2025-08-17 12:15:00,True,6,it738,ap9,ap7
2025-08-17 18:55:00,2025-08-17 21:16:00,True,24,it739,ap5,ap9
2025-08-17 13:20:00,2025-08-17 15:37:00,True,60,it740,ap5,ap9
2025-08-17 17:15:00,2025-08-17 18:33:00,True,62,it740,ap9,ap7
2025-08-17 08:39:00,2025-08-17 10:54:00,True,10,it732,ap5,ap7
2025-08-17 14:45:00,2025-08-17 17:05:00,True,81,it733,ap5,ap7
2025-08-17 18:45:00,2025-08-17 21:05:00,True,9,it734,ap5,ap7
2025-08-17 08:20:00,2025-08-17 10:42:00,True,38,it741,ap5,ap7
2025-08-17 16:40:00,2025-08-17 19:02:00,True,93,it742,ap5,ap7
2025-08-17 20:00:00,2025-08-17 22:22:00,True,39,it743,ap5,ap7
2025-08-17 14:00:00,2025-08-17 14:54:00,True,94,it744,ap5,ap6
2025-08-17 16:20:00,2025-08-17 18:58:00,True,68,it744,ap6,ap7
2025-08-17 08:15:00,2025-08-17 09:09:00,True,95,it745,ap5,ap6
2025-08-17 10:41:00,2025-08-17 13:20:00,True,96,it745,ap6,ap7
2025-08-17 15:25:00,2025-08-17 16:43:00,True,74,it746,ap1,ap3
2025-08-17 18:25:00,2025-08-17 21:30:00,True,98,it746,ap3,ap7
2025-08-17 07:00:00,2025-08-17 07:59:00,True,54,it747,ap5,ap6
2025-08-17 10:41:00,2025-08-17 13:20:00,True,96,it747,ap6,ap7
2025-08-17 16:40:00,2025-08-17 19:02:00,True,82,it748,ap5,ap7
2025-08-17 08:20:00,2025-08-17 10:42:00,True,83,it749,ap5,ap7
2025-08-17 20:00:00,2025-08-17 22:22:00,True,12,it750,ap5,ap7
2025-08-17 07:00:00,2025-08-17 07:59:00,True,86,it751,ap5,ap6
2025-08-17 08:45:00,2025-08-17 11:24:00,True,87,it751,ap6,ap7
2025-08-18 08:39:00,2025-08-18 10:54:00,True,10,it752,ap5,ap7
2025-08-18 14:45:00,2025-08-18 17:05:00,True,81,it753,ap5,ap7
2025-08-18 15:00:00,2025-08-18 15:55:00,True,17,it754,ap5,ap6
2025-08-18 16:33:00,2025-08-18 19:00:00,True,104,it754,ap6,ap7
2025-08-18 11:30:00,2025-08-18 12:25:00,True,61,it755,ap5,ap6
2025-08-18 13:20:00,2025-08-18 15:49:00,True,90,it755,ap6,ap7
2025-08-18 18:31:00,2025-08-18 19:25:00,True,106,it756,ap5,ap6
2025-08-18 20:40:00,2025-08-18 23:19:00,True,51,it756,ap6,ap7
2025-08-18 13:20:00,2025-08-18 14:14:00,True,103,it757,ap5,ap6
2025-08-18 16:33:00,2025-08-18 19:00:00,True,104,it757,ap6,ap7
2025-08-18 06:00:00,2025-08-18 08:20:00,True,4,it758,ap5,ap9
2025-08-18 09:00:00,2025-08-18 10:15:00,True,80,it758,ap9,ap7
2025-08-18 13:20:00,2025-08-18 15:37:00,True,60,it759,ap5,ap9
2025-08-18 07:45:00,2025-08-18 10:00:00,True,5,it760,ap5,ap9
2025-08-18 11:00:00,2025-08-18 12:15:00,True,6,it760,ap9,ap7
2025-08-18 18:55:00,2025-08-18 21:16:00,True,24,it761,ap5,ap9
2025-08-18 17:10:00,2025-08-18 19:27:00,True,99,it762,ap5,ap9
2025-08-18 20:55:00,2025-08-18 22:11:00,True,105,it762,ap9,ap7
2025-08-18 13:20:00,2025-08-18 15:37:00,True,60,it763,ap5,ap9
2025-08-18 17:15:00,2025-08-18 18:33:00,True,62,it763,ap9,ap7
2025-08-18 17:10:00,2025-08-18 19:27:00,True,99,it764,ap5,ap9
2025-08-18 22:45:00,2025-08-19 00:01:00,True,25,it764,ap9,ap7
2025-08-18 08:39:00,2025-08-18 10:54:00,True,10,it752,ap5,ap7
2025-08-18 14:45:00,2025-08-18 17:05:00,True,81,it753,ap5,ap7
2025-08-18 18:45:00,2025-08-18 21:05:00,True,9,it765,ap5,ap7
2025-08-18 08:20:00,2025-08-18 10:42:00,True,38,it766,ap5,ap7
2025-08-18 16:40:00,2025-08-18 19:02:00,True,93,it767,ap5,ap7
2025-08-18 20:00:00,2025-08-18 22:22:00,True,39,it768,ap5,ap7
2025-08-18 14:00:00,2025-08-18 14:54:00,True,94,it769,ap5,ap6
2025-08-18 16:20:00,2025-08-18 18:58:00,True,68,it769,ap6,ap7
2025-08-18 08:15:00,2025-08-18 09:09:00,True,95,it770,ap5,ap6
2025-08-18 10:41:00,2025-08-18 13:20:00,True,96,it770,ap6,ap7
2025-08-18 10:00:00,2025-08-18 10:53:00,True,97,it771,ap5,ap6
2025-08-18 12:45:00,2025-08-18 15:22:00,True,42,it771,ap6,ap7
2025-08-18 15:25:00,2025-08-18 16:43:00,True,74,it772,ap1,ap3
2025-08-18 18:25:00,2025-08-18 21:30:00,True,98,it772,ap3,ap7
2025-08-18 08:20:00,2025-08-18 10:42:00,True,83,it773,ap5,ap7
2025-08-18 16:40:00,2025-08-18 19:02:00,True,82,it774,ap5,ap7
2025-08-18 20:00:00,2025-08-18 22:22:00,True,12,it775,ap5,ap7
2025-08-18 11:30:00,2025-08-18 12:25:00,True,61,it755,ap5,ap6
2025-08-18 13:20:00,2025-08-18 15:49:00,True,90,it755,ap6,ap7
2025-08-19 08:39:00,2025-08-19 10:54:00,True,10,it776,ap5,ap7
2025-08-19 14:45:00,2025-08-19 17:05:00,True,81,it777,ap5,ap7
2025-08-19 18:45:00,2025-08-19 21:05:00,True,9,it778,ap5,ap7
2025-08-19 06:30:00,2025-08-19 07:25:00,True,15,it779,ap5,ap6
2025-08-19 08:49:00,2025-08-19 11:22:00,True,91,it779,ap6,ap7
2025-08-19 13:20:00,2025-08-19 14:14:00,True,103,it780,ap5,ap6
2025-08-19 16:33:00,2025-08-19 19:00:00,True,104,it780,ap6,ap7
2025-08-19 13:20:00,2025-08-19 15:37:00,True,60,it781,ap5,ap9
2025-08-19 07:45:00,2025-08-19 10:00:00,True,5,it782,ap5,ap9
2025-08-19 11:00:00,2025-08-19 12:15:00,True,6,it782,ap9,ap7
2025-08-19 20:55:00,2025-08-19 22:11:00,True,105,it783,ap9,ap7
2025-08-19 17:10:00,2025-08-19 19:27:00,True,99,it784,ap5,ap9
2025-08-19 22:45:00,2025-08-20 00:01:00,True,25,it784,ap9,ap7
2025-08-19 08:39:00,2025-08-19 10:54:00,True,10,it776,ap5,ap7
2025-08-19 14:45:00,2025-08-19 17:05:00,True,81,it777,ap5,ap7
2025-08-19 18:45:00,2025-08-19 21:05:00,True,9,it778,ap5,ap7
2025-08-19 16:40:00,2025-08-19 19:02:00,True,93,it785,ap5,ap7
2025-08-19 20:00:00,2025-08-19 22:22:00,True,39,it786,ap5,ap7
2025-08-19 08:20:00,2025-08-19 10:42:00,True,38,it787,ap5,ap7
2025-08-19 09:00:00,2025-08-19 09:55:00,True,47,it788,ap5,ap6
2025-08-19 10:45:00,2025-08-19 13:11:00,True,96,it788,ap6,ap7
2025-08-19 10:00:00,2025-08-19 10:53:00,True,97,it789,ap5,ap6
2025-08-19 12:45:00,2025-08-19 15:19:00,True,42,it789,ap6,ap7
2025-08-19 13:00:00,2025-08-19 14:03:00,True,101,it790,ap5,ap6
2025-08-19 15:52:00,2025-08-19 18:26:00,True,68,it790,ap6,ap7
2025-08-19 07:00:00,2025-08-19 07:55:00,True,54,it791,ap5,ap6
2025-08-19 10:45:00,2025-08-19 13:11:00,True,96,it791,ap6,ap7
2025-08-19 16:40:00,2025-08-19 19:02:00,True,82,it792,ap5,ap7
2025-08-19 20:00:00,2025-08-19 22:22:00,True,12,it793,ap5,ap7
2025-08-19 08:20:00,2025-08-19 10:42:00,True,83,it794,ap5,ap7
2025-08-19 15:00:00,2025-08-19 15:55:00,True,17,it795,ap5,ap6
2025-08-19 16:33:00,2025-08-19 19:00:00,True,104,it795,ap6,ap7
2025-08-19 06:30:00,2025-08-19 07:25:00,True,15,it779,ap5,ap6
2025-08-19 08:49:00,2025-08-19 11:22:00,True,91,it779,ap6,ap7
2025-08-19 13:00:00,2025-08-19 14:03:00,True,88,it796,ap5,ap6
2025-08-19 15:52:00,2025-08-19 18:26:00,True,89,it796,ap6,ap7
2025-08-19 13:20:00,2025-08-19 14:14:00,True,103,it780,ap5,ap6
2025-08-19 16:33:00,2025-08-19 19:00:00,True,104,it780,ap6,ap7
2025-08-19 11:30:00,2025-08-19 12:25:00,True,61,it797,ap5,ap6
2025-08-19 14:46:00,2025-08-19 17:11:00,True,14,it797,ap6,ap7
2025-08-20 08:39:00,2025-08-20 10:54:00,True,10,it798,ap5,ap7
2025-08-20 14:45:00,2025-08-20 17:05:00,True,81,it799,ap5,ap7
2025-08-20 18:45:00,2025-08-20 21:05:00,True,9,it800,ap5,ap7
2025-08-20 08:20:00,2025-08-20 10:42:00,True,83,it801,ap5,ap7
2025-08-20 16:40:00,2025-08-20 19:02:00,True,82,it802,ap5,ap7
2025-08-20 20:00:00,2025-08-20 22:22:00,True,12,it803,ap5,ap7
2025-08-20 11:30:00,2025-08-20 13:44:00,True,7,it804,ap5,ap9
2025-08-20 15:30:00,2025-08-20 16:47:00,True,33,it804,ap9,ap7
2025-08-20 06:00:00,2025-08-20 08:20:00,True,4,it805,ap5,ap9
2025-08-20 09:00:00,2025-08-20 10:15:00,True,80,it805,ap9,ap7
2025-08-20 13:20:00,2025-08-20 15:37:00,True,60,it806,ap5,ap9
2025-08-20 07:45:00,2025-08-20 10:00:00,True,5,it807,ap5,ap9
2025-08-20 11:00:00,2025-08-20 12:15:00,True,6,it807,ap9,ap7
2025-08-20 18:55:00,2025-08-20 21:16:00,True,24,it808,ap5,ap9
2025-08-20 17:10:00,2025-08-20 19:27:00,True,99,it809,ap5,ap9
2025-08-20 20:55:00,2025-08-20 22:11:00,True,105,it809,ap9,ap7
2025-08-20 18:55:00,2025-08-20 21:16:00,True,24,it810,ap5,ap9
2025-08-20 22:45:00,2025-08-21 00:01:00,True,25,it810,ap9,ap7
2025-08-20 13:20:00,2025-08-20 15:37:00,True,60,it811,ap5,ap9
2025-08-20 17:15:00,2025-08-20 18:33:00,True,62,it811,ap9,ap7
2025-08-20 11:30:00,2025-08-20 13:44:00,True,7,it804,ap5,ap9
2025-08-20 15:30:00,2025-08-20 16:47:00,True,33,it804,ap9,ap7
2025-08-20 08:39:00,2025-08-20 10:54:00,True,10,it798,ap5,ap7
2025-08-20 14:45:00,2025-08-20 17:05:00,True,81,it799,ap5,ap7
2025-08-20 18:45:00,2025-08-20 21:05:00,True,9,it800,ap5,ap7
2025-08-20 08:20:00,2025-08-20 10:42:00,True,38,it812,ap5,ap7
2025-08-20 16:40:00,2025-08-20 19:02:00,True,93,it813,ap5,ap7
2025-08-20 20:00:00,2025-08-20 22:22:00,True,39,it814,ap5,ap7
2025-08-20 09:00:00,2025-08-20 09:55:00,True,47,it815,ap5,ap6
2025-08-20 10:45:00,2025-08-20 13:11:00,True,96,it815,ap6,ap7
2025-08-20 07:00:00,2025-08-20 07:55:00,True,54,it816,ap5,ap6
2025-08-20 09:18:00,2025-08-20 11:50:00,True,55,it816,ap6,ap7
2025-08-20 08:15:00,2025-08-20 09:09:00,True,95,it817,ap5,ap6
2025-08-20 10:45:00,2025-08-20 13:11:00,True,96,it817,ap6,ap7
2025-08-20 10:00:00,2025-08-20 10:53:00,True,97,it818,ap5,ap6
2025-08-20 12:45:00,2025-08-20 15:19:00,True,42,it818,ap6,ap7
2025-08-20 16:40:00,2025-08-20 19:02:00,True,82,it802,ap5,ap7
2025-08-20 08:20:00,2025-08-20 10:42:00,True,83,it801,ap5,ap7
2025-08-20 20:00:00,2025-08-20 22:22:00,True,12,it803,ap5,ap7
2025-08-20 11:30:00,2025-08-20 12:25:00,True,61,it819,ap5,ap6
2025-08-20 14:46:00,2025-08-20 17:11:00,True,14,it819,ap6,ap7
2025-08-21 08:39:00,2025-08-21 10:54:00,True,10,it820,ap5,ap7
2025-08-21 14:45:00,2025-08-21 17:05:00,True,81,it821,ap5,ap7
2025-08-21 18:45:00,2025-08-21 21:05:00,True,9,it822,ap5,ap7
2025-08-21 06:00:00,2025-08-21 08:20:00,True,4,it823,ap5,ap9
2025-08-21 09:00:00,2025-08-21 10:15:00,True,80,it823,ap9,ap7
2025-08-21 07:45:00,2025-08-21 10:00:00,True,5,it824,ap5,ap9
2025-08-21 11:00:00,2025-08-21 12:15:00,True,6,it824,ap9,ap7
2025-08-21 13:20:00,2025-08-21 15:37:00,True,60,it825,ap5,ap9
2025-08-21 17:15:00,2025-08-21 18:33:00,True,62,it825,ap9,ap7
2025-08-21 06:00:00,2025-08-21 08:20:00,True,4,it823,ap5,ap9
2025-08-21 09:00:00,2025-08-21 10:15:00,True,80,it823,ap9,ap7
2025-08-21 13:20:00,2025-08-21 15:37:00,True,60,it826,ap5,ap9
2025-08-21 07:45:00,2025-08-21 10:00:00,True,5,it824,ap5,ap9
2025-08-21 11:00:00,2025-08-21 12:15:00,True,6,it824,ap9,ap7
2025-08-21 18:55:00,2025-08-21 21:16:00,True,24,it827,ap5,ap9
2025-08-21 17:10:00,2025-08-21 19:27:00,True,99,it828,ap5,ap9
2025-08-21 20:55:00,2025-08-21 22:11:00,True,105,it828,ap9,ap7
2025-08-21 18:55:00,2025-08-21 21:16:00,True,24,it829,ap5,ap9
2025-08-21 22:45:00,2025-08-22 00:01:00,True,25,it829,ap9,ap7
2025-08-21 13:20:00,2025-08-21 15:37:00,True,60,it825,ap5,ap9
2025-08-21 17:15:00,2025-08-21 18:33:00,True,62,it825,ap9,ap7
2025-08-21 11:30:00,2025-08-21 13:44:00,True,7,it830,ap5,ap9
2025-08-21 15:30:00,2025-08-21 16:47:00,True,33,it830,ap9,ap7
2025-08-21 08:39:00,2025-08-21 10:54:00,True,10,it820,ap5,ap7
2025-08-21 14:45:00,2025-08-21 17:05:00,True,81,it821,ap5,ap7
2025-08-21 18:45:00,2025-08-21 21:05:00,True,9,it822,ap5,ap7
2025-08-21 08:20:00,2025-08-21 10:42:00,True,38,it831,ap5,ap7
2025-08-21 20:00:00,2025-08-21 22:22:00,True,39,it832,ap5,ap7
2025-08-21 16:40:00,2025-08-21 19:02:00,True,93,it833,ap5,ap7
2025-08-21 07:00:00,2025-08-21 07:55:00,True,54,it834,ap5,ap6
2025-08-21 09:18:00,2025-08-21 11:50:00,True,55,it834,ap6,ap7
2025-08-21 10:00:00,2025-08-21 10:53:00,True,97,it835,ap5,ap6
2025-08-21 12:45:00,2025-08-21 15:19:00,True,42,it835,ap6,ap7
2025-08-21 13:00:00,2025-08-21 14:03:00,True,101,it836,ap5,ap6
2025-08-21 15:52:00,2025-08-21 18:26:00,True,68,it836,ap6,ap7
2025-08-21 09:00:00,2025-08-21 09:55:00,True,47,it837,ap5,ap6
2025-08-21 12:45:00,2025-08-21 15:19:00,True,42,it837,ap6,ap7
2025-08-21 08:20:00,2025-08-21 10:42:00,True,83,it838,ap5,ap7
2025-08-21 20:00:00,2025-08-21 22:22:00,True,12,it839,ap5,ap7
2025-08-21 16:40:00,2025-08-21 19:02:00,True,82,it840,ap5,ap7
2025-08-21 11:00:00,2025-08-21 11:59:00,True,85,it841,ap5,ap6
2025-08-21 12:45:00,2025-08-21 15:19:00,True,37,it841,ap6,ap7
2025-08-21 07:00:00,2025-08-21 07:55:00,True,86,it842,ap5,ap6
2025-08-21 09:18:00,2025-08-21 11:50:00,True,87,it842,ap6,ap7
2025-08-21 09:00:00,2025-08-21 09:55:00,True,21,it843,ap5,ap6
2025-08-21 12:45:00,2025-08-21 15:19:00,True,37,it843,ap6,ap7
2025-08-22 08:39:00,2025-08-22 10:54:00,True,10,it844,ap5,ap7
2025-08-22 14:45:00,2025-08-22 17:05:00,True,81,it845,ap5,ap7
2025-08-22 18:45:00,2025-08-22 21:05:00,True,9,it846,ap5,ap7
2025-08-22 13:20:00,2025-08-22 14:14:00,True,103,it847,ap5,ap6
2025-08-22 16:33:00,2025-08-22 19:00:00,True,104,it847,ap6,ap7
2025-08-22 06:30:00,2025-08-22 07:25:00,True,15,it848,ap5,ap6
2025-08-22 11:02:00,2025-08-22 13:30:00,True,16,it848,ap6,ap7
2025-08-22 06:00:00,2025-08-22 08:20:00,True,4,it849,ap5,ap9
2025-08-22 09:00:00,2025-08-22 10:15:00,True,80,it849,ap9,ap7
2025-08-22 13:20:00,2025-08-22 15:37:00,True,60,it850,ap5,ap9
2025-08-22 07:45:00,2025-08-22 10:00:00,True,5,it851,ap5,ap9
2025-08-22 11:00:00,2025-08-22 12:15:00,True,6,it851,ap9,ap7
2025-08-22 18:55:00,2025-08-22 21:16:00,True,24,it852,ap5,ap9
2025-08-22 17:10:00,2025-08-22 19:27:00,True,99,it853,ap5,ap9
2025-08-22 20:55:00,2025-08-22 22:11:00,True,105,it853,ap9,ap7
2025-08-22 18:55:00,2025-08-22 21:16:00,True,24,it854,ap5,ap9
2025-08-22 22:45:00,2025-08-23 00:01:00,True,25,it854,ap9,ap7
2025-08-22 13:20:00,2025-08-22 15:37:00,True,60,it855,ap5,ap9
2025-08-22 17:15:00,2025-08-22 18:33:00,True,62,it855,ap9,ap7
2025-08-22 08:39:00,2025-08-22 10:54:00,True,10,it844,ap5,ap7
2025-08-22 14:45:00,2025-08-22 17:05:00,True,81,it845,ap5,ap7
2025-08-22 18:45:00,2025-08-22 21:05:00,True,9,it846,ap5,ap7
2025-08-22 08:20:00,2025-08-22 10:42:00,True,38,it856,ap5,ap7
2025-08-22 16:40:00,2025-08-22 19:02:00,True,93,it857,ap5,ap7
2025-08-22 20:00:00,2025-08-22 22:22:00,True,39,it858,ap5,ap7
2025-08-22 07:00:00,2025-08-22 07:55:00,True,54,it859,ap5,ap6
2025-08-22 09:18:00,2025-08-22 11:50:00,True,55,it859,ap6,ap7
2025-08-22 08:15:00,2025-08-22 09:09:00,True,95,it860,ap5,ap6
2025-08-22 10:45:00,2025-08-22 13:11:00,True,96,it860,ap6,ap7
2025-08-22 10:00:00,2025-08-22 10:53:00,True,97,it861,ap5,ap6
2025-08-22 12:45:00,2025-08-22 15:19:00,True,42,it861,ap6,ap7
2025-08-22 09:00:00,2025-08-22 09:55:00,True,47,it862,ap5,ap6
2025-08-22 12:45:00,2025-08-22 15:19:00,True,42,it862,ap6,ap7
